CapturedAt,Time,Symbol,Expiry,Underlying,VIX,Strike,CE_LTP,CE_OI,CE_OI_Chg,CE_Vol,PE_LTP,PE_OI,PE_OI_Chg,PE_Vol
09:50,09:49,NIFTY,07-Jul-2026,24467.30,11.8300,24650,2.15,185141,68116,1016392,198.85,8454,6861,51190
09:50,09:49,NIFTY,07-Jul-2026,24467.30,11.8300,24700,1.35,169539,18911,796656,247,8666,6131,38439
09:50,09:49,NIFTY,07-Jul-2026,24467.30,11.8300,24750,1.05,91337,36283,406518,297.8,1362,690,5286
09:50,09:49,NIFTY,07-Jul-2026,24467.30,11.8300,24800,0.8,157892,63840,548869,347,2448,775,8277
09:50,09:49,NIFTY,07-Jul-2026,24467.30,11.8300,24850,0.7,52854,17153,224788,404,432,92,779
09:50,09:49,NIFTY,07-Jul-2026,24467.30,11.8300,24900,0.65,87517,38119,319424,450.4,902,445,2395
09:50,09:49,NIFTY,07-Jul-2026,24467.30,11.8300,24950,0.65,68787,45010,213698,510,155,31,201
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,23950,506.9,3936,-308,1085,1.25,95346,24002,445625
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24000,457.85,54564,-1721,11897,1.35,282162,32630,898371
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24050,409.7,12631,-614,2624,1.5,104736,18983,486810
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24100,358.15,17752,-1471,14262,1.75,220403,58074,971087
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24150,308.85,8768,-361,11492,2,118472,22067,748961
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24200,259.55,25864,-1742,88755,2.7,229530,77682,1257277
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24250,210.65,12663,3125,86897,3.85,163103,69381,1140468
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24300,162.95,59298,13351,468956,6.35,389288,176586,1916474
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24350,117.5,69011,17632,657880,10.8,363853,199635,2058285
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24400,77.1,266855,104862,2218864,20.25,608492,396185,3866995
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24450,44.05,425434,295900,3587525,36.6,442308,366691,3264484
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24500,22.45,624643,420396,4067584,66.25,244593,192471,1873181
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24550,10.2,271186,185193,1931181,103.95,51039,44600,428671
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24600,4.55,307602,145593,1514804,148.7,47699,35590,322161
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24650,2.1,188186,71161,1077522,196.8,9318,7725,55060
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24700,1.4,171895,21267,823372,245.85,10987,8452,43587
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24750,1,91423,36369,421503,294.55,1532,860,5902
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24800,0.8,154483,60431,572983,345.3,2500,827,8828
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24850,0.7,56120,20419,239706,394.05,437,97,834
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24900,0.65,88531,39133,326167,445.5,969,512,2506
09:55,09:53,NIFTY,07-Jul-2026,24466.50,11.8200,24950,0.65,68413,44636,225033,493.35,158,34,206
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,23950,517.15,3927,-317,1145,1.25,99102,27758,461199
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24000,465.05,54407,-1878,12537,1.3,290139,40607,928582
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24050,415.9,12626,-619,2858,1.45,106049,20296,505915
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24100,368,17573,-1650,15131,1.65,223009,60680,1001128
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24150,316.9,8702,-427,12300,1.95,119095,22690,772831
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24200,267.05,25645,-1961,92828,2.55,234517,82669,1313733
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24250,218.75,12368,2830,91007,3.45,165856,72134,1186655
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24300,172.4,58840,12893,493967,5.5,401517,188815,2025350
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24350,124.3,69048,17669,694312,9.1,362947,198729,2182660
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24400,82.55,261142,99149,2360003,17,645089,432782,4121601
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24450,48.55,429005,299471,3838606,31.05,486546,410929,3504694
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24500,25,640253,436006,4373710,58.35,269042,216920,2016705
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24550,10.95,282384,196391,2079847,96.5,56336,49897,460045
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24600,5.1,316450,154441,1610842,140.4,52486,40377,344961
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24650,2.35,190891,73866,1138529,185.9,10328,8735,59229
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24700,1.4,173953,23325,846489,237.2,11507,8972,45780
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24750,1,94914,39860,428822,288,1503,831,6665
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24800,0.85,157177,63125,584952,336.95,2618,945,9509
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24850,0.7,54521,18820,244767,385.4,421,81,915
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24900,0.65,87992,38594,350033,435.5,954,497,2602
10:00,09:58,NIFTY,07-Jul-2026,24474.65,11.8000,24950,0.55,65550,41773,240208,485.15,163,39,216
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24000,472.85,53819,-2466,13799,1.4,297173,47641,976303
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24050,424.3,12569,-676,3208,1.55,102350,16597,525417
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24100,374.95,17514,-1709,16403,1.8,224983,62654,1041708
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24150,325.15,8793,-336,13300,2,123385,26980,810612
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24200,276.15,24767,-2839,98644,2.45,234275,82427,1390928
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24250,227,11250,1712,97365,3.3,168059,74337,1246743
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24300,178.65,53520,7573,535582,5.15,400186,187484,2165877
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24350,132.1,59065,7686,755238,8.15,351499,187281,2376380
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24400,88.5,225500,63507,2589237,14.65,672892,460585,4470857
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24450,51.55,368149,238615,4267428,27.8,550810,475193,3826407
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24500,26.9,595543,391296,4919026,53.5,322415,270293,2245201
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24550,12.25,275735,189742,2343819,89.05,65058,58619,512519
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24600,5.55,320381,158372,1806137,132.65,60738,48629,381016
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24650,2.5,194941,77916,1252063,180.05,12753,11160,66600
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24700,1.5,180269,29641,941532,229.5,14668,12133,52633
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24750,1,95558,40504,461237,278.25,1660,988,7556
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24800,0.75,154874,60822,639387,329.25,2814,1141,10458
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24850,0.6,51324,15623,260637,378.4,463,123,1094
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24900,0.55,88213,38815,376690,430.15,989,532,2886
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,24950,0.5,63620,39843,257894,476.3,172,48,246
10:05,10:03,NIFTY,07-Jul-2026,24483.80,11.8100,25000,0.5,204713,74902,605455,529.15,3706,-429,2716
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24000,477.65,53768,-2517,14411,1.4,293641,44109,1010839
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24050,425.8,12500,-745,3679,1.55,106732,20979,548550
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24100,377.95,17435,-1788,17612,1.75,225519,63190,1068058
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24150,327.4,8816,-313,14103,2.05,121477,25072,853076
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24200,277.3,24567,-3039,104074,2.45,241382,89534,1457591
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24250,229.05,10923,1385,103538,3.25,170787,77065,1306384
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24300,179.8,51993,6046,572380,5,410129,197427,2287612
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24350,133.3,55707,4328,820042,7.9,359390,195172,2565107
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24400,89.05,218671,56678,2822554,14.3,701555,489248,4825549
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24450,52.4,367725,238191,4726545,26.45,584875,509258,4231259
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24500,27.1,600340,396093,5594489,51.35,337559,285437,2571202
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24550,11.9,283879,197886,2676775,87.7,68277,61838,597737
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24600,5.35,322263,160254,2016718,131,63779,51670,433268
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24650,2.35,203041,86016,1375211,178,13112,11519,77803
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24700,1.45,184020,33392,1015688,227,15076,12541,59097
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24750,0.95,97119,42065,480289,276.75,1803,1131,8649
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24800,0.8,153824,59772,655790,325.3,2762,1089,11399
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24850,0.7,50376,14675,271831,374.95,456,116,1216
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24900,0.6,89016,39618,391212,425,1111,654,3097
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,24950,0.5,61684,37907,267622,473.35,188,64,275
10:10,10:09,NIFTY,07-Jul-2026,24487.95,11.8300,25000,0.55,200198,70387,624094,524.6,3700,-435,2965
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24000,481.8,53709,-2576,15056,1.55,294939,45407,1048377
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24050,435.45,12497,-748,3795,1.7,106819,21066,560634
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24100,383.55,17338,-1885,18242,1.9,228487,66158,1096153
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24150,332.4,8595,-534,14869,2.15,120880,24475,872323
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24200,284,24285,-3321,107079,2.6,236235,84387,1498140
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24250,234.1,10358,820,107447,3.35,174673,80951,1348210
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24300,185.5,50725,4778,597570,4.9,416113,203411,2375518
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24350,139.25,53025,1646,858288,7.5,361258,197040,2661530
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24400,94.05,207136,45143,2979686,13.35,724886,512579,5015598
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24450,56.55,333302,203768,5042060,24.6,623898,548281,4457683
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24500,28.95,574004,369757,6109303,48.6,380880,328758,2755955
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24550,13.05,290046,204053,2948897,82.05,77988,71549,647089
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24600,5.7,330159,168150,2208276,125.75,73036,60927,466853
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24650,2.4,205393,88368,1494950,172.9,14210,12617,83133
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24700,1.45,189280,38652,1141816,221.05,17606,15071,65256
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24750,1,95862,40808,516797,270.5,2007,1335,9053
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24800,0.8,152247,58195,694212,320.65,3148,1475,12052
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24850,0.7,50564,14863,291610,370,483,143,1265
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24900,0.65,86300,36902,412187,420.45,1108,651,3202
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,24950,0.55,59244,35467,280240,469.65,186,62,283
10:15,10:13,NIFTY,07-Jul-2026,24490.55,11.8100,25000,0.55,201823,72012,650865,516.55,3684,-451,3183
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24000,483.5,53646,-2639,15551,1.65,299207,49675,1082864
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24050,432.7,12485,-760,3917,1.8,108389,22636,582877
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24100,384.75,17264,-1959,18873,2,235941,73612,1141408
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24150,335,8661,-468,15650,2.25,124496,28091,896409
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24200,284.15,24176,-3430,110063,2.65,240449,88601,1537747
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24250,236.15,10193,655,110799,3.4,178887,85165,1390795
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24300,187.65,51500,5553,620173,4.95,419774,207072,2452769
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24350,140,52273,894,891288,7.65,362649,198431,2756332
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24400,95.85,212465,50472,3125112,13.1,748046,535739,5219145
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24450,56.85,324328,194794,5309677,24.1,650100,574483,4736692
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24500,29.85,590912,386665,6603987,47.05,407781,355659,2991072
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24550,13.2,302341,216348,3185052,81.3,85414,78975,706160
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24600,5.8,341449,179440,2358447,124.35,77019,64910,504552
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24650,2.6,209417,92392,1590966,171.15,14754,13161,90088
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24700,1.6,193768,43140,1235707,220.6,18117,15582,70154
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24750,0.95,98208,43154,537580,268.8,2094,1422,9584
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24800,0.75,150002,55950,739137,319.65,3150,1477,12653
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24850,0.7,49957,14256,304691,369.15,515,175,1331
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24900,0.7,85626,36228,444539,420.45,1131,674,3301
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,24950,0.55,56877,33100,299082,470.05,193,69,310
10:20,10:19,NIFTY,07-Jul-2026,24494.95,11.8100,25000,0.6,203576,73765,695797,519.45,3677,-458,3441
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24000,489.9,53551,-2734,16426,1.7,309603,60071,1131976
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24050,439.1,12256,-989,4333,1.85,108115,22362,594518
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24100,390.5,17003,-2220,19869,2,237183,74854,1200254
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24150,340.75,8659,-470,16332,2.3,126627,30222,918586
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24200,290.25,23643,-3963,113884,2.65,238932,87084,1587621
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24250,241.2,9916,378,114466,3.4,168786,75064,1442334
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24300,193.15,47315,1368,647128,4.75,421718,209016,2560209
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24350,145.45,46885,-4494,930687,7,362194,197976,2882125
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24400,100.55,184774,22781,3318020,11.95,746396,534089,5466722
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24450,60.2,265732,136198,5645797,21.75,684300,608683,5054151
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24500,31.55,521826,317579,7194053,43.25,459021,406899,3291596
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24550,14.05,298429,212436,3563253,76.4,100758,94319,790602
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24600,6,339878,177869,2577728,119.15,85519,73410,548494
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24650,2.6,205943,88918,1715130,165.4,16769,15176,99799
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24700,1.5,195850,45222,1338229,214.55,20488,17953,76904
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24750,0.9,96247,41193,592003,263.5,2100,1428,10748
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24800,0.8,147712,53660,785223,313.55,3441,1768,13684
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24850,0.65,49763,14062,318200,359.9,586,246,1418
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24900,0.6,83843,34445,464573,412.95,1155,698,3454
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,24950,0.55,54323,30546,317971,462.55,219,95,387
10:25,10:23,NIFTY,07-Jul-2026,24498.55,11.7900,25000,0.55,202961,73150,746331,511.5,3729,-406,3563
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24000,483.3,53482,-2803,16878,1.65,314965,65433,1173050
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24050,433.5,12180,-1065,4484,1.85,114128,28375,624652
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24100,383.9,16920,-2303,20348,2,238572,76243,1232016
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24150,334.2,8612,-517,16989,2.3,129530,33125,940330
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24200,284.8,23650,-3956,116701,2.75,240554,88706,1623301
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24250,235,10082,544,118980,3.4,168704,74982,1482371
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24300,186.55,48381,2434,670656,4.95,419525,206823,2644374
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24350,139.3,47096,-4283,964103,7.7,365510,201292,2976700
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24400,95.2,186595,24602,3456553,13.3,764663,552356,5728560
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24450,56.15,276616,147082,5887447,24.45,691596,615979,5377532
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24500,28.8,553717,349470,7693091,47.2,467127,415005,3598998
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24550,12.65,325074,239081,3867956,81.8,99991,93552,876871
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24600,5.5,349752,187743,2776233,125.05,88020,75911,599099
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24650,2.4,209325,92300,1829042,171.5,16756,15163,109657
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24700,1.45,199887,49259,1416969,221.35,20705,18170,83785
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24750,0.9,93914,38860,624568,269.15,2157,1485,11724
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24800,0.75,143420,49368,802323,320,3448,1775,14699
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24850,0.7,53119,17418,330846,370,617,277,1511
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24900,0.7,84216,34818,477703,421.65,1167,710,3542
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,24950,0.6,53560,29783,319871,470,251,127,427
10:30,10:29,NIFTY,07-Jul-2026,24488.85,11.7700,25000,0.55,202965,73154,763042,521.8,3760,-375,3696
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24000,479.3,53471,-2814,17161,1.7,318155,68623,1204933
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24050,430.7,12182,-1063,4697,1.8,116380,30627,635482
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24100,380.75,16785,-2438,20654,2,243593,81264,1260157
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24150,330.95,8571,-558,17230,2.35,132498,36093,956049
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24200,281.85,23761,-3845,118660,2.75,243886,92038,1644125
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24250,233,9999,461,121126,3.5,170139,76417,1502354
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24300,184.85,48805,2858,685178,5.1,414627,201925,2699240
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24350,137,48500,-2879,984309,7.95,366939,202721,3047137
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24400,93.25,188005,26012,3537009,13.75,774253,561946,5921889
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24450,54.65,275529,145995,6039473,25.15,700897,625280,5624677
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24500,27.65,570678,366431,7998411,48.35,478286,426164,3833814
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24550,11.95,329936,243943,4044748,83.15,102257,95818,936648
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24600,5.1,356939,194930,2873963,126.8,89022,76913,632818
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24650,2.3,212891,95866,1895469,173.65,17139,15546,116533
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24700,1.4,201645,51017,1445762,223.3,20969,18434,87901
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24750,0.95,96686,41632,644749,273,2242,1570,12159
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24800,0.75,143054,49002,809086,322,3475,1802,15382
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24850,0.75,51901,16200,336437,372.25,652,312,1594
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24900,0.7,87593,38195,488053,420.9,1162,705,3610
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,24950,0.6,54377,30600,344567,470.05,290,166,492
10:35,10:33,NIFTY,07-Jul-2026,24491.55,11.7800,25000,0.65,206256,76445,789019,522.75,3725,-410,3840
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24000,485.75,53444,-2841,17342,1.8,320408,70876,1229724
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24050,436.45,12165,-1080,4777,1.9,117402,31649,641818
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24100,386.05,16625,-2598,21260,2.05,244003,81674,1275906
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24150,337.75,8711,-418,17424,2.4,133848,37443,967937
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24200,287.35,23707,-3899,120444,2.8,246519,94671,1666121
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24250,238.55,10067,529,122135,3.55,172731,79009,1522526
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24300,189.9,48756,2809,692377,4.9,416269,203567,2751128
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24350,142.95,49019,-2360,994134,7.3,368915,204697,3125350
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24400,98,189542,27549,3583986,12.6,775822,563515,6063058
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24450,58.15,278675,149141,6128599,22.85,704031,628414,5784226
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24500,29.85,585424,381177,8191950,44.5,477684,425562,3962274
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24550,12.75,351135,265142,4183448,78.15,104112,97673,972489
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24600,5.4,359511,197502,2947828,120.95,89070,76961,650354
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24650,2.3,211430,94405,1951404,167.55,17438,15845,119964
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24700,1.4,198940,48312,1475389,217,21327,18792,89654
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24750,0.9,95872,40818,648379,267,2312,1640,12401
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24800,0.8,140632,46580,824341,317.05,3449,1776,15729
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24850,0.7,52413,16712,344533,368.1,683,343,1653
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24900,0.65,89074,39676,493019,418.85,1175,718,3633
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,24950,0.6,53036,29259,355284,467.45,302,178,511
10:39,10:38,NIFTY,07-Jul-2026,24494.35,11.7400,25000,0.6,217381,87570,820615,516.1,3728,-407,3879
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24000,484.6,53460,-2825,17380,1.85,322664,73132,1234130
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24050,435.05,12143,-1102,4927,1.95,117790,32037,643861
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24100,386.25,16613,-2610,21339,2.15,241494,79165,1277697
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24150,335.15,8709,-420,17461,2.4,134628,38223,969745
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24200,285,23672,-3934,120630,2.85,248073,96225,1668573
10:40,10:39,NIFTY,07-Jul-2026,24488.35,11.7400,24250,235.15,10102,564,122388,3.6,172932,79210,1527859
